experiment,episode,board_size,start_stones,opponent,dqn_color,winner,dqn_win,game_length,invalid_fallbacks,experimental_board_transfer
unseen_starting_positions,181,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,182,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,183,7,0,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,184,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,185,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,186,7,0,Random Agent,BLUE,BLUE,1,34,0,False
unseen_starting_positions,187,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,188,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,189,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,190,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,191,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,192,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,193,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,194,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,195,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,196,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,197,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,198,7,0,Random Agent,BLUE,RED,0,35,0,False
unseen_starting_positions,199,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,200,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,1,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,2,7,2,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,3,7,2,Random Agent,RED,BLUE,0,40,0,False
unseen_starting_positions,4,7,2,Random Agent,BLUE,RED,0,45,0,False
unseen_starting_positions,5,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,6,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,7,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,8,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,9,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,10,7,2,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,11,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,12,7,2,Random Agent,BLUE,BLUE,1,32,0,False
unseen_starting_positions,13,7,2,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,14,7,2,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,15,7,2,Random Agent,RED,RED,1,19,0,False
unseen_starting_positions,16,7,2,Random Agent,BLUE,BLUE,1,26,0,False
unseen_starting_positions,17,7,2,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,18,7,2,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,19,7,2,Random Agent,RED,RED,1,21,0,False
unseen_starting_positions,20,7,2,Random Agent,BLUE,BLUE,1,28,0,False
unseen_starting_positions,21,7,2,Random Agent,RED,RED,1,25,0,False
unseen_starting_positions,22,7,2,Random Agent,BLUE,BLUE,1,18,0,False
